C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
30.0,14.0,20.0,6.0,266.29511752164734,116.73520877741285,66
0.0,14.0,20.4,6.4,338.2305627448952,161.63715149340797,67
0.03,11.3,17.2,5.9,341.1607712173394,174.401401104007,67
0.3,17.6,24.1,6.5,335.038529937277,160.69617703743435,67
3.0,15.4,21.9,6.5,336.8901575894955,160.9692530414177,67
30.0,14.2,19.8,5.6,241.4210643437792,105.81238625816225,67
0.0,16.5,23.4,6.9,335.910492543106,147.87615279676987,68
0.03,16.9,23.6,6.7,335.2768253121832,154.92318949279667,68
0.3,14.4,20.7,6.3,337.754726281683,163.40501672051076,68
3.0,14.5,20.9,6.4,337.87283304350706,164.67319126979373,68
30.0,15.2,21.0,5.8,260.37103180240643,115.89286133991564,68
0.0,14.4,22.5,8.1,330.5864016559008,156.997156894365,69
0.03,16.0,22.375,6.375,336.169006664642,162.0018048536944,69
0.3,13.0,19.333333333333332,6.333333333333333,338.96591656902024,171.38183104319535,69
3.0,15.125,21.5,6.375,337.13850608173516,161.4460148242742,69
30.0,15.3,22.1,6.8,256.8527507761413,114.52625472787761,69
0.0,14.7,20.9,6.2,337.79038865417266,164.6081340645853,70
0.03,15.9,22.2,6.3,336.3797735915345,163.40886916953946,70
0.3,14.6,20.9,6.3,337.994286775173,163.774070547233,70
3.0,15.0,21.5,6.5,337.22094680737376,160.1235176722285,70
30.0,11.5,16.6,5.1,249.75327329620268,120.667999977437,70
0.0,17.9,24.5,6.6,334.37915347654626,151.95724647273727,71
0.03,14.7,21.1,6.4,337.5600447999671,160.66315690050556,71
0.3,16.5,22.8,6.3,336.0879442891448,161.82192163224914,71
3.0,14.8,21.2,6.4,337.6025081802533,163.74732455355428,71
30.0,15.3,20.9,5.6,262.2981106591561,121.08003939102348,71
0.0,19.8,26.5,6.7,332.3323172809224,151.22746415772568,72
0.03,Inf,Inf,NaN,Inf,Inf,72
0.3,14.6,21.0,6.4,337.8525958293036,164.8830395124691,72
3.0,17.1,23.7,6.6,335.66773659257103,152.98849120927557,72
30.0,13.3,19.5,6.2,300.1441845982637,134.60084789202693,72
0.0,18.8,25.4,6.6,333.28621928499774,151.19166278125732,73
0.03,16.1,22.4,6.3,336.1782167172237,160.24519082218225,73
0.3,19.6,26.3,6.7,332.8852538541834,153.29121111826353,73
3.0,14.1,20.7,6.6,337.99792400218985,157.4782242235512,73
30.0,14.6,20.6,6.0,265.17063763506644,115.811159107456,73
0.0,16.6,23.0,6.4,335.3275624985434,160.6763211438178,74
0.03,15.7,22.2,6.5,336.8626180174439,156.74087298593065,74
0.3,17.0,23.5,6.5,334.92358789844616,162.92418614445037,74
3.0,17.0,23.5,6.5,334.9487533885423,161.75794783671637,74
30.0,14.5,20.0,5.5,239.3988731622049,104.92166865560596,74
0.0,15.1,21.6,6.5,337.2496170725105,159.02723256509825,75
0.03,13.2,19.3,6.1,339.5890832176882,166.77499473591942,75
0.3,14.5,20.8,6.3,337.82292174579874,163.54945038399055,75
3.0,12.1,18.3,6.2,340.63098551589565,166.19867733896768,75
30.0,13.9,19.8,5.9,265.81165433840675,120.47988213398784,75
0.0,12.4,18.6,6.2,340.14035921861927,166.9649068491626,76
0.03,19.3,26.0,6.7,333.01450613338073,150.87967764155692,76
0.3,17.2,23.7,6.5,334.7087090170947,157.15855903906888,76
3.0,15.5,22.0,6.5,336.9186807584857,158.06443188978886,76
30.0,13.2,18.5,5.3,271.4552335355431,133.86247966743215,76
0.0,18.8,25.4,6.6,333.70311266668597,157.47837909807123,77
0.03,18.1,24.7,6.6,334.3381541753042,154.85867490618145,77
0.3,16.3,22.7,6.4,336.08132476531694,162.22121508933458,77
3.0,17.6,24.2,6.6,334.78835560635554,157.21834911567728,77
30.0,19.1,25.6,6.5,331.489914748425,152.78337130186975,77
0.0,17.1,23.6,6.5,335.64580700362865,157.05965653728407,78
0.03,14.3,20.7,6.4,338.1603039470318,157.09092092450405,78
0.3,16.6,23.1,6.5,336.1339558096115,162.77607637012392,78
3.0,15.3,21.7,6.4,337.31076084774486,159.32244994025385,78
30.0,13.7,19.1,5.4,256.93718776194396,119.47186457330827,78
0.0,16.2,22.8,6.6,336.08446330618597,155.81027693193806,79
0.03,15.0,21.6,6.6,337.0680547675522,158.72153829569277,79
0.3,17.0,23.6,6.6,335.69421737063504,156.19966570201453,79
3.0,17.2,23.7,6.5,335.3480979516055,155.63453915918777,79
30.0,14.4,19.9,5.5,265.6859050711356,121.19138394802069,79
0.0,16.1,22.4,6.3,336.4601087511354,158.76541437739297,80
0.03,13.1,19.3,6.2,339.8167859843471,160.40972978349285,80
0.3,16.7,23.5,6.8,335.4746892000847,155.2855565142705,80
3.0,18.6,25.2,6.6,333.9548073838981,156.66177326028986,80
30.0,11.9,17.5,5.6,276.9402349897201,127.72231209063197,80
0.0,13.1,19.4,6.3,339.5383139122457,163.12320990095395,81
0.03,19.6,26.3,6.7,332.8062072113088,150.93716355370756,81
