"spc.k_D_z[1,2]",spc.log_e_M,"spc.b_z[1,2]",weight,loss
0.9010008659400437,4.7600911566066255,9.173030392145156,6.116572805999946e-5,0.004860441103498364
0.7419221746493598,9.31253222882636,3.229061996347071,0.0008596663625109058,0.00472866534308701
0.12636743655911786,4.8472282960109645,3.7472339790214644,0.005965398808490601,0.003947728850051367
0.5391364793030606,11.17351165840563,18.732860534719112,0.0,0.00417222556279376
2.086933941816492,14.319375962857507,2.9265956706938363,2.0834764126870678e-7,0.0018625509259252407
1.7709217044874859,12.972957262582668,1.3049971544117747,4.446004567528019e-6,0.004503511445299584
1.0305826875406112,6.707928081583747,6.750878498073567,0.0007169743721194638,0.004857445895232248
1.1069660946509665,6.303201643348487,9.592186096197652,1.6989983547235124e-5,0.004901383294771492
1.825818808194483,17.899847977203294,0.27119176844498893,8.00801060581057e-11,0.004606020919644106
0.2014671409042007,6.473502395490042,2.918959808196068,0.00468877015642111,0.00470952487417649
1.097815903716767,12.695119900901775,6.140864618718594,1.596680845089757e-6,0.004602783056850064
0.6816930926974603,1.2025650865612967,9.939469590923766,1.1625121773884817e-5,0.004863630043644725
1.4403027100470445,18.518406032363593,1.043811984772425,2.892363777726016e-11,0.004715312280794101
0.9789150496285455,2.4970780105646213,11.64712635865186,6.124051634008906e-7,0.004619271504713739
0.4443668984280551,4.51078158870834,2.00137449014919,0.011113544643270792,0.004828630491593745
0.462011766140069,8.254387838939028,13.734807602820222,3.710269619391802e-10,0.004868849987331666
1.2534917546159565,15.637007054298937,8.45932067098504,3.257522257928604e-10,0.004853734709488416
0.29533440187207594,10.975123573278957,4.7333460477381575,4.080852750089185e-5,0.004617219594281881
2.151971956847471,12.336375458508293,1.6012266715898504,6.770820672493503e-6,0.00443869606124101
1.3859779890553443,4.302211624027196,11.673131314704573,5.162832190975109e-7,0.004379668918959325
0.8702367122519314,2.3218953355996836,5.48382204317226,0.004784529693682281,0.0046369799448448615
0.7197077635641521,4.0530958916886854,9.450716052441383,4.0773317846479595e-5,0.004225160009239963
0.8740788775236038,1.3391211286280527,1.8061003295399904,0.011349217420870574,0.00485162315258896
0.37356136542781593,7.819405265904694,14.265459980431038,1.1450214787160067e-10,0.0039431975115918685
0.3013038116318645,6.571708362668755,13.811926454403462,8.486673179786071e-10,0.004884925153425288
0.45050037281462085,7.343734931088802,0.4440973497549806,0.0033141315305851527,0.004475426701024633
0.2728592124739013,10.369486474440189,16.173734548173687,2.4803055782050222e-14,0.0049061969488721335
1.0835121105161045,6.230094003588915,0.8392405399027378,0.008158830398584123,0.004442264701882543
1.0264629515747759,14.002272176112026,0.20376183202701093,8.128817895346579e-7,0.0047177634465070785
1.5432655646056457,3.9510348773346746,4.71206371003179,0.006812363963936922,0.004842168930657437
0.7178760161887039,4.963216440476114,8.057530332104001,0.0002853743655442842,0.004672046110066016
0.9725618969851821,7.475509797170687,9.099495177481526,1.852508991777722e-5,0.004740957889010438
0.3935479698570116,12.497527630358498,2.627822445363436,1.0813029434107478e-5,0.0048554432724568644
1.1635313446485402,4.589105398612341,4.213696977371231,0.009078968541966232,0.0044911324007288755
1.6064929849830203,11.758054334116402,8.716586304359188,2.17088330389318e-7,0.004807648347049635
0.2875993184992842,8.45317225118421,1.9329299961039803,0.0015677067456537164,0.00469143518250856
0.0006623672393948898,14.605532254077872,2.4136417341428853,1.4585453810343736e-7,0.004553002182298423
1.24779673359835,14.345421964066503,1.9260476401235955,5.71959810575401e-7,0.00432924498260133
0.3654871439173534,0.09569548077968593,4.1031463933913,0.0035344563789298762,0.00442654320385426
1.5604554661043777,0.2763787037616572,1.826457859684448,0.006999483637620226,0.004137084167754109
0.7483233484102972,19.78011387765724,8.852282760841792,4.44957128594849e-15,0.004303877498646167
1.1327169459087818,10.03453832192956,11.697272536575293,1.1151645065571025e-8,0.004052713379405394
0.47279431499825875,5.933384901681817,6.556235557460776,0.0009889379992484438,0.00474166116832045
0.6640542079688291,5.045762045200805,16.95579571627643,1.6636697392145844e-13,0.004249441213140054
0.9374991303316432,16.310920988932256,4.5306474332888,4.192875743825459e-9,0.004767311226490495
1.3858703299369601,8.116500673889517,8.567371705581154,2.3128000272434716e-5,0.004283849304229278
0.3337899159158716,6.4089173846692,0.512279908412204,0.0049944472201711295,0.004385022452199785
0.49322598079111113,20.221612443532102,8.5616474424518,1.5830487941429016e-15,0.004426708902017655
1.4054863499011563,7.138821017630143,1.682443256658809,0.005475617701062745,0.0044322327140241145
