t_since_mm,treatment_id,y_wetmass_mg,wetmass_mg,pretreatment_24D,num_sample
16.0,3,0.8068359429053334,159.6659767573778,0.3,82
26.0,1,1.0,245.11493506413058,0.0,82
26.0,2,0.9445125357335318,231.51412886358193,0.03,82
26.0,3,0.9676912678332809,237.1955822770808,0.3,82
16.0,1,1.0,168.43602818788546,0.0,83
16.0,2,1.088323786578372,183.31293599366086,0.03,83
16.0,3,1.0370288186324566,174.673015326826,0.3,83
26.0,1,1.0,230.31833245392394,0.0,83
26.0,2,1.0382141979863444,239.11976281020299,0.03,83
26.0,3,1.0201703444727717,234.9639325579139,0.3,83
16.0,1,1.0,183.6493428968544,0.0,84
16.0,2,1.0102298482800411,185.52804781141845,0.03,84
16.0,3,0.9542729804235236,175.2516057990029,0.3,84
26.0,1,1.0,252.43704004811374,0.0,84
26.0,2,1.03678559727441,261.7230873404677,0.03,84
26.0,3,0.9119277006583235,230.20432949206952,0.3,84
16.0,1,1.0,187.4003457182542,0.0,85
16.0,2,0.8838181781942046,165.62783214567153,0.03,85
16.0,3,0.7482900306380064,140.22981043908538,0.3,85
26.0,1,1.0,235.31688142157242,0.0,85
26.0,2,1.1193070581512883,263.3918462773158,0.03,85
26.0,3,1.0457860837138275,246.09111985361739,0.3,85
16.0,1,0.9999999999999998,187.79035083438077,0.0,86
16.0,2,0.8602035063916489,161.53791825425225,0.03,86
16.0,3,0.8759075457406775,164.48698531312328,0.3,86
26.0,1,1.0000000000000002,251.79943316038663,0.0,86
26.0,2,0.9413731916398647,237.03723604730195,0.03,86
26.0,3,0.8620537940709635,217.06465670082926,0.3,86
16.0,1,1.0000000000000002,170.62964943493444,0.0,87
16.0,2,1.020164203378671,174.07026038857182,0.03,87
16.0,3,0.877562869940706,149.73824485509758,0.3,87
26.0,1,1.0000000000000002,240.05894564627837,0.0,87
26.0,2,1.036822078022521,248.89841487286975,0.03,87
26.0,3,0.903763141400946,216.9564268386795,0.3,87
16.0,1,0.9999999999999998,192.96845426834776,0.0,88
16.0,2,1.1390633209486818,219.803288357238,0.03,88
16.0,3,0.9409016767586629,181.56434218261572,0.3,88
26.0,1,1.0000000000000002,209.45246695734357,0.0,88
26.0,2,0.911131186221465,190.83867467585668,0.03,88
26.0,3,1.0712585197951043,224.37773972015688,0.3,88
16.0,1,1.0,201.0306197234779,0.0,89
16.0,2,0.8533291013701703,171.54527807652386,0.03,89
16.0,3,0.8935634866229313,179.63362147807953,0.3,89
26.0,1,1.0,206.5933702066202,0.0,89
26.0,2,1.100620279202421,227.38085279817943,0.03,89
26.0,3,1.1806815783141063,243.92098640478275,0.3,89
16.0,1,1.0,185.023550083666,0.0,90
16.0,2,0.9094812411545055,168.27544797290537,0.03,90
16.0,3,0.8002515892466386,148.06539000250876,0.3,90
26.0,1,1.0000000000000002,251.7920639743097,0.0,90
26.0,2,0.9579073405445028,241.1934663718423,0.03,90
26.0,3,0.9852674269044954,248.08251898694024,0.3,90
16.0,1,1.0,177.79883664234097,0.0,91
16.0,2,1.098965631565608,195.39481080228057,0.03,91
16.0,3,1.1640031154572408,206.9583997763579,0.3,91
26.0,1,1.0,240.93167467958511,0.0,91
26.0,2,0.8979541437340044,216.34559563530655,0.03,91
26.0,3,0.7412621358132905,178.59352775806218,0.3,91
16.0,1,1.0000000000000002,175.2693586891832,0.0,92
16.0,2,0.941174913338983,164.95912347527113,0.03,92
16.0,3,0.9226687885151502,161.71556684557595,0.3,92
26.0,1,1.0000000000000002,251.4622365477378,0.0,92
26.0,2,0.9708338174112046,244.12804304239958,0.03,92
26.0,3,0.9730231100970517,244.67856747764034,0.3,92
16.0,1,0.9999999999999998,200.52796915647778,0.0,93
16.0,2,0.9327668721022168,187.0458465590976,0.03,93
16.0,3,0.8872796996269219,177.92439623995628,0.3,93
26.0,1,1.0,236.62289007007098,0.0,93
26.0,2,1.0003455040188767,236.70464422954848,0.03,93
26.0,3,1.1069017565468553,261.91829265775493,0.3,93
16.0,1,1.0,201.09392453570865,0.0,94
16.0,2,0.8734695042465572,175.64941057120004,0.03,94
16.0,3,0.810857753257139,163.0585678426854,0.3,94
26.0,1,1.0,259.9610437004671,0.0,94
26.0,2,0.8170520712393398,212.40170919700714,0.03,94
26.0,3,0.9291432828720996,241.54105756270937,0.3,94
16.0,1,1.0,184.2455030669525,0.0,95
16.0,2,1.0066144288000707,185.46418182872205,0.03,95
16.0,3,1.0067079907377425,185.48142019499633,0.3,95
26.0,1,1.0000000000000002,226.12929076174632,0.0,95
26.0,2,1.0649920897432708,240.82590592051594,0.03,95
26.0,3,0.9874651764681388,223.29480000666294,0.3,95
16.0,1,1.0000000000000002,161.93917611458681,0.0,96
16.0,2,1.0504587245090977,170.110420389383,0.03,96
16.0,3,1.139113342221166,184.467076140429,0.3,96
26.0,1,1.0000000000000002,238.5971119456339,0.0,96
26.0,2,1.0121899845262432,241.50560704825747,0.03,96
26.0,3,0.9551784357411798,227.9028161605937,0.3,96
16.0,1,1.0000000000000004,204.2446290575199,0.0,97
16.0,2,0.8131109904583729,166.07355262876294,0.03,97
16.0,3,0.8349745438777967,170.53906598679248,0.3,97
26.0,1,1.0,201.00825086624275,0.0,97
26.0,2,1.087177775452591,218.5317030243782,0.03,97
26.0,3,1.212939365284734,243.81082022269499,0.3,97
16.0,1,1.0,187.12189952142523,0.0,98
16.0,2,1.0362391045081778,193.90302959395092,0.03,98
16.0,3,1.0892958434542903,203.8311073679599,0.3,98
26.0,1,1.0,215.45452760636016,0.0,98
26.0,2,1.1326636979079052,244.03752196962074,0.03,98
26.0,3,0.8775936668399591,189.08152891933682,0.3,98
16.0,1,0.9999999999999998,188.37803698430886,0.0,99
16.0,2,1.1022493646785412,207.63957158534518,0.03,99
16.0,3,0.9224830330231635,173.7755429122349,0.3,99
26.0,1,0.9999999999999998,226.6456563010046,0.0,99
26.0,2,0.9282814262066262,210.39095307463336,0.03,99
26.0,3,0.9421633570080094,213.53723239183802,0.3,99
16.0,1,1.0000000000000002,175.0218998106755,0.0,100
16.0,2,0.9514223197978418,166.5197419332983,0.03,100
16.0,3,1.0205399554999213,178.61684184429842,0.3,100
26.0,1,1.0000000000000002,258.96912467148377,0.0,100
26.0,2,0.8498653497598354,220.08888571592897,0.03,100
26.0,3,0.9758056468940236,252.7035342256363,0.3,100
