t_since_mm,treatment_id,y_wetmass_mg,wetmass_mg,pretreatment_24D,num_sample
16.0,2,0.8931875508534379,185.92843760767173,0.03,82
16.0,3,0.8487601104442453,176.68029641459714,0.3,82
26.0,1,1.0,201.1256709945893,0.0,82
26.0,2,1.0966444663759727,220.5633541423709,0.03,82
26.0,3,1.1908241885128699,239.5053139512383,0.3,82
16.0,1,1.0000000000000002,173.4753442651117,0.0,83
16.0,2,1.128632032652884,195.7898304130918,0.03,83
16.0,3,0.9857555736446153,171.0042874992523,0.3,83
26.0,1,1.0000000000000002,263.8097755139073,0.0,83
26.0,2,0.8388070200081239,221.2854916478327,0.03,83
26.0,3,0.9340807623794373,246.41963623517873,0.3,83
16.0,1,1.0000000000000002,199.92805188156214,0.0,84
16.0,2,1.016804618845303,203.28776658991572,0.03,84
16.0,3,0.8627280432448925,172.48353698954344,0.3,84
26.0,1,1.0,245.5430074391163,0.0,84
26.0,2,0.79478979480172,195.15507649753243,0.03,84
26.0,3,0.9176398497315811,225.32004844907115,0.3,84
16.0,1,1.0000000000000002,162.51947384937424,0.0,85
16.0,2,1.1909611428016595,193.55437830317518,0.03,85
16.0,3,1.107666073170047,180.0173074123985,0.3,85
26.0,1,1.0,243.92121940070712,0.0,85
26.0,2,0.8399424943158186,204.879797439986,0.03,85
26.0,3,0.9224759015363153,225.01144677050465,0.3,85
16.0,1,1.0000000000000002,184.69733225401723,0.0,86
16.0,2,0.9159075786739572,169.16568637231632,0.03,86
16.0,3,0.9742076353056459,179.93355130244737,0.3,86
26.0,1,1.0,238.16592426898046,0.0,86
26.0,2,1.0367410891141335,246.91639971649707,0.03,86
26.0,3,1.042624573675111,248.31764525488447,0.3,86
16.0,1,1.0,177.20639878441824,0.0,87
16.0,2,1.0559950784920467,187.12908499364468,0.03,87
16.0,3,1.0911360751404597,193.3562944594053,0.3,87
26.0,1,1.0,236.1049538144758,0.0,87
26.0,2,1.0723623647937488,253.19006661201016,0.03,87
26.0,3,1.067539104986061,252.05127107788076,0.3,87
16.0,1,1.0,160.65318299623553,0.0,88
16.0,2,1.0360217858945215,166.4401975573993,0.03,88
16.0,3,1.1149693954413613,179.1233823210431,0.3,88
26.0,1,0.9999999999999997,254.15564811735535,0.0,88
26.0,2,1.02186396311723,259.7124978338289,0.03,88
26.0,3,0.9303043060542917,236.44209385159502,0.3,88
16.0,1,1.0,191.92082984628075,0.0,89
16.0,2,0.8302121898706181,159.33501242846702,0.03,89
16.0,3,0.7865958013944125,150.96411895721593,0.3,89
26.0,1,1.0000000000000002,245.5923337879119,0.0,89
26.0,2,1.023361480878542,251.32973439761471,0.03,89
26.0,3,0.8834624611481839,216.97160764739493,0.3,89
16.0,1,1.0,157.23593165507285,0.0,90
16.0,2,1.2298095448910362,193.37024954924328,0.03,90
16.0,3,1.083603509937515,170.38140742973212,0.3,90
26.0,1,1.0,245.47887911846541,0.0,90
26.0,2,0.9423594323158744,231.32933717161427,0.03,90
26.0,3,0.9880571916108124,242.54717190156106,0.3,90
16.0,1,1.0,188.11329915756716,0.0,91
16.0,2,0.9149340669589796,172.11126584730405,0.03,91
16.0,3,0.8533446649617022,160.5254802444546,0.3,91
26.0,1,0.9999999999999998,226.63289883418597,0.0,91
26.0,2,1.015581436627674,230.16416498511688,0.03,91
26.0,3,1.1211679039346207,254.09353214855133,0.3,91
16.0,1,0.9999999999999998,171.09914588490466,0.0,92
16.0,2,0.9939387000089044,170.06206263347602,0.03,92
16.0,3,0.8190711198654711,140.1423690279745,0.3,92
26.0,1,1.0000000000000002,248.65322690757444,0.0,92
26.0,2,0.9568067103622478,237.91307605839384,0.03,92
26.0,3,0.9233735301416519,229.59980791076023,0.3,92
16.0,1,1.0,188.20959850736662,0.0,93
16.0,2,1.1797285578998316,222.03623823000194,0.03,93
16.0,3,0.9675922951502859,182.11015738905667,0.3,93
26.0,1,1.0000000000000002,208.59255461301677,0.0,93
26.0,2,0.9483059574236197,197.80956221373557,0.03,93
26.0,3,0.9982872662694801,208.2352911087957,0.3,93
16.0,1,1.0,202.94534870215037,0.0,94
16.0,2,1.0094509423409652,204.8633734911015,0.03,94
16.0,3,1.0371919058361216,210.49327300095962,0.3,94
26.0,1,1.0000000000000002,213.41609896936524,0.0,94
26.0,2,1.191672804910629,254.32216127190787,0.03,94
26.0,3,0.9769212548747668,208.4907232156297,0.3,94
16.0,1,1.0000000000000002,178.03295337681914,0.0,95
16.0,2,0.973430329099927,173.30267639622897,0.03,95
16.0,3,0.9547641403236445,169.9794796800982,0.3,95
26.0,1,0.9999999999999997,248.99270653301633,0.0,95
26.0,2,1.0634655405840217,264.79516325461293,0.03,95
26.0,3,0.8914920887586641,221.9750280327918,0.3,95
16.0,1,1.0000000000000002,162.8529957961345,0.0,96
16.0,2,0.9933362783314648,161.76778875926198,0.03,96
16.0,3,1.0315603944120688,167.99270057464753,0.3,96
26.0,1,1.0000000000000002,245.61464920494032,0.0,96
26.0,2,1.075105158496216,264.0615763624698,0.03,96
26.0,3,1.028842387489217,252.6987620903373,0.3,96
16.0,1,0.9999999999999998,172.2117421703934,0.0,97
16.0,2,0.8701045216181704,149.84221553820188,0.03,97
16.0,3,1.092215651784787,188.09236021962985,0.3,97
26.0,1,1.0000000000000002,258.5430702396829,0.0,97
26.0,2,0.9427421104742896,243.73943968626105,0.03,97
26.0,3,0.9527317736422105,246.32219787235567,0.3,97
16.0,1,1.0,187.5396505822034,0.0,98
16.0,2,0.9671848411543719,181.3855071584948,0.03,98
16.0,3,1.120401516806651,210.11970897369002,0.3,98
26.0,1,0.9999999999999998,244.63660776026455,0.0,98
26.0,2,0.9475385259517729,231.80261071100313,0.03,98
26.0,3,0.7349505888769865,179.79581893427482,0.3,98
16.0,1,1.0,202.82225070820942,0.0,99
16.0,2,0.9873092614710165,200.2482865566116,0.03,99
16.0,3,0.9304002999750288,188.7058829005286,0.3,99
26.0,1,0.9999999999999998,253.4677431559509,0.0,99
26.0,2,0.836982248836522,212.1480016741858,0.03,99
26.0,3,0.8708755729785812,220.7388660525266,0.3,99
16.0,1,0.9999999999999998,177.47757595219753,0.0,100
16.0,2,0.9405093604527541,166.91932145350646,0.03,100
16.0,3,1.0074796291322603,178.8050423996125,0.3,100
26.0,1,1.0000000000000002,210.0986946176008,0.0,100
26.0,2,1.0496292398453484,220.52573312397232,0.03,100
26.0,3,1.1562792019177746,242.93275093640568,0.3,100
