C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.03,13.1,18.3,5.2,346.60807346315784,184.19567958127374,39
0.3,13.0,18.2,5.2,346.7735299927016,178.41509434357664,39
3.0,14.8,20.0,5.2,344.19392450598605,177.32457559944925,39
30.0,Inf,Inf,NaN,Inf,Inf,39
0.0,16.5,21.9,5.4,342.1594925205477,169.0823187608689,40
0.03,14.7,19.9,5.2,344.52830829275973,177.66944739721518,40
0.3,14.9,20.2,5.3,344.28748400807194,177.04008495282073,40
3.0,16.1,21.4,5.3,342.6035685242012,172.37469446378745,40
30.0,Inf,Inf,NaN,Inf,Inf,40
0.0,15.3,20.5,5.2,343.71015713070545,181.2303214453835,41
0.03,13.7,18.7,5.0,345.1992370116169,182.25445879196528,41
0.3,16.8,22.1,5.3,341.60671117335164,174.92048903961523,41
3.0,14.8,20.1,5.3,344.44111872253177,178.79353493900737,41
30.0,Inf,Inf,NaN,Inf,Inf,41
0.0,17.7,23.2,5.5,340.70779590982545,164.36752360872532,42
0.03,17.2,22.4,5.2,340.9585491934564,179.4865363573695,42
0.3,16.5,21.9,5.4,342.58065342869713,172.1316454838273,42
3.0,15.8,21.0,5.2,343.0356096482297,183.66194844350292,42
30.0,Inf,Inf,NaN,Inf,Inf,42
0.0,17.4,22.8,5.4,340.6391347891069,167.1790429034509,43
0.03,17.0,22.1,5.1,340.91575698098785,177.14246756084407,43
0.3,15.6,21.0,5.4,343.5282044173897,175.159824957232,43
3.0,15.6,20.8,5.2,343.2409173019825,184.1291487641246,43
30.0,Inf,Inf,NaN,Inf,Inf,43
0.0,15.5,21.0,5.5,343.80275924011323,171.8227937705964,44
0.03,15.1,20.3,5.2,343.76580888126466,175.7869213153742,44
0.3,14.0,19.4,5.4,345.58216003887566,174.95690791936445,44
3.0,15.3,20.6,5.3,343.97244298786256,179.61880316485923,44
30.0,Inf,Inf,NaN,Inf,Inf,44
0.0,16.8,22.1,5.3,341.85216871874906,179.44510043355368,45
0.03,15.8,20.9,5.1,342.86452144501743,181.01827060105313,45
0.3,16.0,21.2,5.2,342.6457289592498,174.97403948595084,45
3.0,15.2,20.2,5.0,343.12752567142854,181.0514940138696,45
30.0,Inf,Inf,NaN,Inf,Inf,45
0.0,16.5,21.7,5.2,341.9892261387818,179.34231272191988,46
