C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
100.0,17.4,22.5,5.1,245.36237454027054,128.61531804758312,76
0.0,15.6,20.9,5.3,343.35025947330325,178.34402113078812,77
10.0,15.5,20.8,5.3,343.7127967120857,179.79668713157326,77
100.0,19.1,24.1,5.0,235.68730247582818,131.49087331603226,77
0.0,14.8,19.8,5.0,344.4379811633399,197.1154216544016,78
10.0,14.6,19.9,5.3,344.9002754169704,178.65707997669904,78
100.0,16.0,21.0,5.0,248.11480080470378,137.7038241787581,78
0.0,14.1,19.3,5.2,345.2056455675803,180.81662877517485,79
10.0,14.9,20.2,5.3,344.30035686880177,180.30175706933642,79
100.0,17.2,22.3,5.1,244.22165395592506,138.20844778420968,79
0.0,12.4,17.5,5.1,347.73115932561967,195.36648183739737,80
10.0,15.0,20.2,5.2,344.0184101572613,183.18689992903765,80
100.0,15.0,19.9,4.9,253.05896198502606,143.29657375660528,80
0.0,16.2,21.5,5.3,342.5101922200685,170.38805866165774,81
10.0,15.0,20.5,5.5,344.6498926627756,174.06541858508703,81
100.0,17.7,22.8,5.1,244.82505084921158,135.096196436049,81
0.0,16.0,21.2,5.2,342.5628326704544,176.72223994197077,82
10.0,17.2,22.3,5.1,340.5946221214038,175.5122690075189,82
100.0,17.9,22.9,5.0,239.6722371652889,138.16260519391741,82
0.0,16.1,21.3,5.2,343.01131491241995,181.41019410012467,83
10.0,16.9,22.1,5.2,341.2008810436415,175.70936775769638,83
100.0,16.1,21.1,5.0,249.19470698594287,141.18710136839408,83
0.0,14.7,20.0,5.3,344.56281553662944,178.85915820236337,84
10.0,15.2,20.4,5.2,343.7187873639724,184.88849184966907,84
100.0,22.0,27.1,5.1,228.17412226716792,124.303976813382,84
0.0,16.9,22.2,5.3,341.5374460827324,173.30083150870945,85
10.0,15.1,20.2,5.1,343.7745064233014,184.5621705688184,85
100.0,17.3,22.3,5.0,242.44746125814657,137.79654310604647,85
0.0,15.4,20.6,5.2,343.4400283187503,179.90885433366446,86
10.0,15.8,21.3,5.5,343.4499172779058,168.4444976772013,86
100.0,20.1,25.0,4.9,234.09437653720656,131.5213943173635,86
0.0,15.7,21.1,5.4,342.9114947940468,169.45318764036952,87
10.0,15.0,20.1,5.1,344.2365665349659,185.07240774562,87
100.0,20.4,25.3,4.9,233.34293892647324,133.03127803699226,87
0.0,12.8,17.9,5.1,347.1168771906004,187.89053742483026,88
10.0,15.6,21.1,5.5,343.2586719041256,169.82921605159257,88
100.0,17.1,22.1,5.0,245.072919594104,136.63066563500732,88
0.0,15.7,20.9,5.2,343.2686270981659,182.4989116832756,89
10.0,16.4,21.7,5.3,342.12990670334403,174.04763882187672,89
100.0,17.6,22.6,5.0,243.82845839440296,136.44829674026076,89
0.0,13.9,19.0,5.1,345.6926692394396,189.6079307161718,90
10.0,14.4,19.7,5.3,344.6346375848653,176.79015248246986,90
100.0,17.4,22.4,5.0,244.79497764732278,134.65547524782724,90
0.0,13.9,19.2,5.3,345.96039014068674,185.3536071672652,91
10.0,15.6,20.9,5.3,343.1056722782619,172.64935173131144,91
100.0,18.0,23.0,5.0,239.5490381452159,134.60451934066128,91
0.0,15.7,20.9,5.2,343.17220190829005,179.30268742145054,92
10.0,13.4,18.8,5.4,346.1929744185999,169.99579235331137,92
100.0,16.3,21.2,4.9,247.59389813936932,149.45568384513385,92
0.0,14.6,19.9,5.3,344.4914185354911,177.3507721873569,93
10.0,16.7,22.1,5.4,341.84580681317755,171.0385030240036,93
100.0,17.6,22.8,5.2,242.3192368987853,127.94380335328515,93
0.0,14.8,20.2,5.4,344.5324078486938,174.1352202150586,94
10.0,14.5,19.7,5.2,344.63487141931313,178.18088695289515,94
100.0,15.8,20.8,5.0,249.31486584660075,141.39900631135632,94
0.0,13.0,18.0,5.0,346.27995101737497,180.74409885850983,95
10.0,16.8,22.4,5.6,342.0399365708893,168.68731525644228,95
100.0,20.3,25.4,5.1,232.9487440595185,125.98617158116144,95
0.0,17.0,22.3,5.3,341.4633959957614,173.72898396495265,96
10.0,15.8,21.1,5.3,343.1587396434056,175.31780769909383,96
100.0,17.8,22.8,5.0,240.0230862659186,129.9575246378321,96
0.0,13.4,18.6,5.2,346.35223607598743,183.50484253406606,97
10.0,13.5,18.7,5.2,346.20360709919095,185.32482842183603,97
100.0,18.4,23.5,5.1,240.5193488251958,136.93772246067704,97
