t_since_mm,treatment_id,y_wetmass_mg,wetmass_mg,pretreatment_24D,num_sample
26.0,3,1.1920992236702959,243.96623187149098,0.3,82
16.0,1,1.0,164.1848283778843,0.0,83
16.0,2,0.9946290828132041,163.30300526133834,0.03,83
16.0,3,1.0333597924033409,169.6620001683487,0.3,83
26.0,1,1.0,250.08250590496283,0.0,83
26.0,2,0.9694472796626915,242.44180504079523,0.03,83
26.0,3,0.8041462470773592,201.1029085831774,0.3,83
16.0,1,1.0,171.3338239321077,0.0,84
16.0,2,1.265753609923666,216.86640614409106,0.03,84
16.0,3,0.8998717911098957,154.17847501949328,0.3,84
26.0,1,1.0,249.89309988943546,0.0,84
26.0,2,0.8079937735479016,201.91206876324765,0.03,84
26.0,3,0.9739927863278905,243.39407664542514,0.3,84
16.0,1,1.0,188.96103648693014,0.0,85
16.0,2,0.9662213124085369,182.57818066847904,0.03,85
16.0,3,0.7916065241358772,149.58278929053142,0.3,85
26.0,1,1.0000000000000004,278.37419428300075,0.0,85
26.0,2,0.7765651873804588,216.17570834526273,0.03,85
26.0,3,0.7748820063625081,215.7071541855583,0.3,85
16.0,1,0.9999999999999998,166.88543640283308,0.0,86
16.0,2,0.9915481576571802,165.47494700504362,0.03,86
16.0,3,0.9240643799275923,154.21288730852956,0.3,86
26.0,1,1.0,258.2901263211655,0.0,86
26.0,2,0.9527013537872884,246.07335301606412,0.03,86
26.0,3,0.8522920619788497,220.1386243510437,0.3,86
16.0,1,1.0000000000000002,173.0952653323267,0.0,87
16.0,2,1.0541767675226192,182.47300728150225,0.03,87
16.0,3,1.038168805095029,179.70210477766864,0.3,87
26.0,1,1.0000000000000004,209.58094937511618,0.0,87
26.0,2,1.1576658801509623,242.62471422121817,0.03,87
26.0,3,0.8776658549189019,183.94204310802644,0.3,87
16.0,1,1.0,194.97454398990106,0.0,88
16.0,2,0.7406657528218238,144.41096740537188,0.03,88
16.0,3,0.9980244161834466,194.5893554361548,0.3,88
26.0,1,1.0000000000000002,223.62912917416196,0.0,88
26.0,2,1.129998661788664,252.70061670376737,0.03,88
26.0,3,0.9114442425082746,203.8254822429292,0.3,88
16.0,1,1.0000000000000002,186.35817488953617,0.0,89
16.0,2,0.948934032609498,176.84161440767363,0.03,89
16.0,3,0.820520872985248,152.91077234829976,0.3,89
26.0,1,1.0,236.9465010593482,0.0,89
26.0,2,0.9336623524612981,221.22802758654447,0.03,89
26.0,3,0.988402706513203,234.19856294589326,0.3,89
16.0,1,1.0,166.46584316681438,0.0,90
16.0,2,1.2593453851790346,209.63799138206463,0.03,90
16.0,3,1.083283621068641,180.32972136999112,0.3,90
26.0,1,1.0,244.95543768491498,0.0,90
26.0,2,1.0136549357801106,248.3002884554914,0.03,90
26.0,3,0.9043785086347222,221.532433415449,0.3,90
16.0,1,1.0,169.4405499281433,0.0,91
16.0,2,1.0724821812963605,181.72197058698998,0.03,91
16.0,3,0.9396529271830996,159.21530872349396,0.3,91
26.0,1,0.9999999999999998,217.53855956537183,0.0,91
26.0,2,0.9810888284244916,213.42465054114209,0.03,91
26.0,3,0.9460644464689763,205.8054969408719,0.3,91
16.0,1,1.0,181.73668560440524,0.0,92
16.0,2,0.9816740179173905,178.4061823602661,0.03,92
16.0,3,0.8595415502966623,156.2102324901876,0.3,92
26.0,1,1.0000000000000002,246.99104601533818,0.0,92
26.0,2,1.0276165968515933,253.81209815909705,0.03,92
26.0,3,0.9522016845860731,235.18529009348134,0.3,92
16.0,1,1.0000000000000002,171.33836051368928,0.0,93
16.0,2,0.9891791042328393,169.48432597365445,0.03,93
16.0,3,0.9345777197635815,160.12901427691418,0.3,93
26.0,1,1.0,252.51629684611484,0.0,93
26.0,2,0.8646312433783067,218.3334797153418,0.03,93
26.0,3,0.9447805531476259,238.57248661306252,0.3,93
16.0,1,1.0000000000000002,158.59149861996733,0.0,94
16.0,2,1.1941700742860615,189.3852216881442,0.03,94
16.0,3,0.902033095197336,143.05478037215317,0.3,94
26.0,1,1.0000000000000002,228.56993873441124,0.0,94
26.0,2,1.1629235089589465,265.80935519555294,0.03,94
26.0,3,1.0056629108921415,229.86430993008645,0.3,94
16.0,1,1.0,179.16894249038762,0.0,95
16.0,2,0.9675675191604892,173.3580491960327,0.03,95
16.0,3,0.9844410481924843,176.38126154877608,0.3,95
26.0,1,1.0,226.9771972003104,0.0,95
26.0,2,1.113936192489597,252.83811483127414,0.03,95
26.0,3,1.0116550202581176,229.62262103181078,0.3,95
16.0,1,1.0,182.06731819451514,0.0,96
16.0,2,0.9791273720555725,178.2670948010014,0.03,96
16.0,3,1.0434689938235817,189.98160132458858,0.3,96
26.0,1,1.0,274.70128143784217,0.0,96
26.0,2,0.8406612472525243,230.93072187540307,0.03,96
26.0,3,0.5558966999343602,152.70553581903638,0.3,96
16.0,1,1.0,177.9861109277818,0.0,97
16.0,2,0.9323787561344169,165.9504687160475,0.03,97
16.0,3,0.888454452848556,158.13255279898476,0.3,97
26.0,1,1.0,237.3900134618122,0.0,97
26.0,2,1.1676638610578716,277.19173969539963,0.03,97
26.0,3,0.9784078093962073,232.2642430437078,0.3,97
16.0,1,1.0000000000000004,177.82996304904185,0.0,98
16.0,2,0.9788071838765984,174.06124534091217,0.03,98
16.0,3,0.860439858677257,153.0119882744994,0.3,98
26.0,1,1.0,250.28100511082795,0.0,98
26.0,2,0.8083713302961215,202.31998904929043,0.03,98
26.0,3,0.9257407441165497,231.69532390953586,0.3,98
16.0,1,1.0,173.12899388376633,0.0,99
16.0,2,0.999716007180868,173.07982649271972,0.03,99
16.0,3,0.8653149449324611,149.81110580874363,0.3,99
26.0,1,1.0,253.4584078006945,0.0,99
26.0,2,0.9039643270854313,229.11735905169962,0.03,99
26.0,3,0.8482161618474524,214.9875178526714,0.3,99
16.0,1,1.0000000000000002,175.24431679163368,0.0,100
16.0,2,0.9139586526557741,160.1660596604632,0.03,100
16.0,3,0.9861127253451712,172.81065083265042,0.3,100
26.0,1,1.0000000000000002,278.2789106378783,0.0,100
26.0,2,0.8510940289325065,236.84151922174084,0.03,100
26.0,3,0.6740056193779136,187.56154952429424,0.3,100
