pth.gamma,pth.eta,pth.sigma1,spc.Chi,spc.E_P[2],spc.B_P[2],weight,loss
0.010482691708180059,140.29441701205297,0.003935037125162707,1.0546051315935487,11275.622632898827,2.874702872508107,0.00018708405557589,0.051999134245306576
0.12934595950694977,110.19977561560418,0.0014687131926008738,1.322790589498655,7443.226084166764,2.352341303602884,7.964230742240403e-5,0.053021591801406115
0.22817099186212356,130.08271065942108,0.0036288082588698057,0.8596873307372987,20295.58601277101,3.1696734635288366,0.002186529288764484,0.026563660784067217
0.06377352233357997,117.08307723121933,0.002182614179386879,0.6462984627305736,15459.8565516463,2.979172658439145,0.0001592844920052893,0.05226560390066584
0.06453303343073549,190.43514089081415,0.0037589622654672847,1.2043958497882583,15685.561637988674,3.8216028002320024,0.001231831828165495,0.04074027564249677
0.30169859158777373,115.54216986660677,0.0013396172779423627,1.3143374770798013,15707.526937972409,2.6200640733525757,0.0021004346208963564,0.028136678007821752
0.05687283488813519,52.60601111800027,0.0010433136826525468,1.1412512594369293,13642.02742197628,3.9013137543819747,0.0019712949247551576,0.030343651849993845
0.13573429420580413,176.09138566648517,0.0029207442594130794,1.0777282140245903,31841.220939232964,2.421087948702035,0.00042097116954544134,0.04970069347365584
0.15293997001976145,187.61159962093478,0.004446714603815749,0.6978552371557278,19711.719547391553,3.1256856169316487,0.00010375265835017058,0.05279387156146642
0.19018594714032908,141.31827858340657,0.0018100999851805564,0.8378664989426238,22833.14887212392,3.1302940114595423,0.0006474190175623263,0.04736921826247638
0.17578476259450726,159.47868465835717,0.004529215450704859,1.2462144980085819,29977.567228474534,3.5553006170797565,0.0003088110313287184,0.05081588148796972
0.02872227685956144,79.39406986869693,0.0016648384604636393,0.7233319927300064,11683.644051813126,3.0674775924248814,0.0016478854058838404,0.03526979665120513
0.02251210241907313,177.20254660368005,0.0016528148612214588,0.8164718383329811,12389.031211282549,3.755036362923616,0.0005619663152423938,0.04826226084459938
0.108206789123585,124.1005470102125,0.0014628463034739563,1.3907585043066342,16816.4653265159,3.1436333133397225,0.001034360350790158,0.043094392224352115
0.13474120005789395,118.25829722544009,0.000461119487968414,1.3034437690320202,16262.827824737664,2.4836730620957868,0.0012211759785081937,0.04087076839439771
0.2909773951298732,69.16045919866217,0.0015990446862978198,1.1455943351028866,27953.068466150675,3.6768705850747123,0.0022350948603274555,0.025633781613094486
0.06863712474163641,222.18158424079314,0.0014766111050443043,1.791793163807004,20107.04780883601,3.532691688149307,0.0006848178973391323,0.046973031826361755
0.0801967405746253,141.74029110237083,0.0032132320417990177,0.6049389998611387,16923.91947893901,2.6679542285196485,0.0006382448548804014,0.04746590000874799
0.22463689292159547,65.84885277220414,0.0008587334901414998,1.287099922815393,21605.971435687556,2.126721816915184,0.0003147333401117534,0.05075760975870357
0.06680147145740378,104.66574755173791,0.0015827276429887138,0.8217399138410263,9806.028476722855,2.8868361062457564,0.0017325694831624562,0.03404884360169204
